,0
91272,FALSE
120837,FALSE
39575,TRUE
22570,FALSE
111454,FALSE
145774,TRUE
63459,FALSE
1651,TRUE
61372,FALSE
40146,FALSE
83618,FALSE
14077,FALSE
67769,FALSE
138567,FALSE
13631,FALSE
100110,FALSE
5757,FALSE
79684,FALSE
118840,TRUE
23192,FALSE
33315,FALSE
460,FALSE
55135,FALSE
9122,TRUE
13705,FALSE
139735,FALSE
59190,FALSE
101386,FALSE
16670,FALSE
131457,FALSE
134093,FALSE
27093,FALSE
102429,FALSE
90026,FALSE
123534,FALSE
67121,FALSE
28330,FALSE
83590,FALSE
73124,FALSE
74154,TRUE
49096,FALSE
43152,FALSE
99695,FALSE
120997,TRUE
92223,TRUE
61967,FALSE
26159,TRUE
59865,FALSE
147832,FALSE
99697,TRUE
128334,FALSE
124411,FALSE
131107,FALSE
25245,FALSE
106756,FALSE
95359,FALSE
140894,FALSE
51120,FALSE
78814,FALSE
136390,FALSE
89772,FALSE
146785,FALSE
141359,FALSE
145268,FALSE
55314,FALSE
113977,FALSE
149214,FALSE
13035,FALSE
6370,FALSE
3496,FALSE
126264,FALSE
117818,FALSE
89516,FALSE
6439,TRUE
80588,FALSE
119306,FALSE
143439,FALSE
49099,FALSE
139776,FALSE
89980,TRUE
18812,FALSE
81305,FALSE
120417,FALSE
29997,FALSE
135807,FALSE
39765,FALSE
93867,FALSE
57216,FALSE
89234,FALSE
117789,TRUE
21362,FALSE
79925,FALSE
53995,FALSE
92770,FALSE
128870,FALSE
10089,FALSE
23243,FALSE
15304,FALSE
129154,FALSE
37059,FALSE
16655,FALSE
139798,FALSE
36319,FALSE
125197,FALSE
28621,TRUE
11236,FALSE
56982,FALSE
70548,FALSE
4699,FALSE
97882,FALSE
30139,FALSE
101493,FALSE
13564,FALSE
84404,FALSE
15799,FALSE
145963,FALSE
46384,FALSE
50323,FALSE
74325,FALSE
8965,FALSE
71402,FALSE
154,FALSE
10829,FALSE
17289,FALSE
36765,FALSE
132730,TRUE
26566,FALSE
39281,FALSE
28159,FALSE
28518,FALSE
102306,FALSE
8648,FALSE
148430,FALSE
32178,FALSE
81143,FALSE
149887,FALSE
32756,FALSE
145389,FALSE
113545,FALSE
5890,FALSE
22461,TRUE
36816,FALSE
78003,FALSE
56445,TRUE
15951,FALSE
94548,FALSE
99474,FALSE
71068,FALSE
98711,FALSE
121652,FALSE
14982,FALSE
4563,FALSE
122730,TRUE
47475,TRUE
8825,FALSE
28192,FALSE
98813,FALSE
114588,FALSE
93670,FALSE
104495,FALSE
71747,FALSE
111146,FALSE
133273,FALSE
43192,FALSE
96408,FALSE
98689,FALSE
123091,FALSE
117810,FALSE
131433,FALSE
101187,FALSE
55447,FALSE
46393,FALSE
62654,FALSE
93905,TRUE
13089,FALSE
20306,FALSE
67676,FALSE
93956,FALSE
58430,FALSE
134951,FALSE
107733,FALSE
53794,FALSE
147097,FALSE
40283,FALSE
74096,FALSE
54750,TRUE
55297,FALSE
24850,FALSE
147053,FALSE
147369,FALSE
145983,FALSE
140385,TRUE
77000,FALSE
31344,FALSE
135778,FALSE
24289,FALSE
14055,FALSE
25066,FALSE
147210,FALSE
104819,FALSE
90968,FALSE
129355,FALSE
80663,FALSE
68913,TRUE
118978,FALSE
67514,TRUE
116882,TRUE
28105,FALSE
59106,FALSE
146774,FALSE
79547,FALSE
37183,FALSE
148669,FALSE
133445,FALSE
24068,FALSE
128223,FALSE
83776,FALSE
133538,FALSE
55921,TRUE
52351,FALSE
91925,FALSE
5537,FALSE
41288,FALSE
82845,FALSE
60761,FALSE
86705,FALSE
95853,FALSE
53402,FALSE
20980,FALSE
40065,FALSE
13523,TRUE
142165,FALSE
65561,FALSE
69829,FALSE
76236,FALSE
107882,FALSE
148527,FALSE
79647,FALSE
69477,FALSE
78063,FALSE
20266,FALSE
100406,FALSE
132339,FALSE
6219,FALSE
37826,FALSE
84402,FALSE
18413,FALSE
97441,FALSE
40672,FALSE
46796,FALSE
148793,FALSE
37291,FALSE
148174,FALSE
55563,FALSE
39686,FALSE
44716,FALSE
125993,FALSE
127984,FALSE
47211,FALSE
86787,FALSE
122630,FALSE
105250,FALSE
137591,FALSE
78136,FALSE
116996,FALSE
986,FALSE
44302,FALSE
90180,TRUE
1405,TRUE
96165,FALSE
36340,FALSE
110020,FALSE
46552,FALSE
117485,FALSE
108922,FALSE
96524,FALSE
29434,FALSE
116614,FALSE
56054,TRUE
127713,FALSE
24948,FALSE
100437,FALSE
115783,FALSE
103894,FALSE
68073,FALSE
69455,FALSE
79774,FALSE
76444,TRUE
64498,FALSE
91955,FALSE
34910,FALSE
107183,FALSE
73859,FALSE
28346,FALSE
84722,FALSE
101148,FALSE
116511,FALSE
119858,FALSE
81812,FALSE
133189,FALSE
64231,FALSE
9995,FALSE
73787,FALSE
38273,FALSE
59674,FALSE
11203,FALSE
100464,FALSE
4049,FALSE
55465,FALSE
15724,FALSE
134960,TRUE
30878,FALSE
6528,FALSE
20194,FALSE
9878,FALSE
92797,FALSE
57930,FALSE
85272,TRUE
43055,FALSE
85226,FALSE
54572,FALSE
139513,FALSE
53939,FALSE
147432,FALSE
56923,FALSE
113310,FALSE
69924,FALSE
68497,TRUE
644,FALSE
128174,TRUE
71642,FALSE
102223,FALSE
28097,FALSE
60485,FALSE
120914,TRUE
106879,TRUE
47967,FALSE
19331,FALSE
59302,FALSE
70598,FALSE
108420,FALSE
32935,FALSE
138170,TRUE
54594,FALSE
25687,FALSE
148684,FALSE
116978,FALSE
50662,FALSE
24339,TRUE
78237,FALSE
138360,FALSE
119187,FALSE
96713,FALSE
3275,FALSE
127328,FALSE
76158,FALSE
137700,FALSE
127779,FALSE
97977,FALSE
15275,FALSE
46504,FALSE
45496,FALSE
18902,FALSE
72898,FALSE
112555,FALSE
139209,FALSE
132590,FALSE
93395,FALSE
118547,TRUE
126330,FALSE
139103,TRUE
23628,FALSE
141416,FALSE
15974,FALSE
130053,FALSE
28624,FALSE
36096,FALSE
22494,TRUE
147258,FALSE
12002,TRUE
102907,FALSE
24912,FALSE
81155,FALSE
105516,FALSE
90533,FALSE
8085,FALSE
52608,FALSE
148094,FALSE
49499,FALSE
2058,FALSE
143181,FALSE
92078,FALSE
120119,FALSE
122184,FALSE
6404,FALSE
89991,FALSE
27434,FALSE
130832,FALSE
17683,FALSE
19741,FALSE
118862,FALSE
131050,FALSE
128350,FALSE
71906,FALSE
30840,FALSE
3556,FALSE
10791,FALSE
21224,FALSE
132148,FALSE
84535,TRUE
83952,FALSE
56047,FALSE
57098,FALSE
18542,FALSE
67858,FALSE
57543,FALSE
104615,FALSE
14766,FALSE
15337,FALSE
2630,FALSE
11407,FALSE
25375,FALSE
24511,FALSE
65507,FALSE
38420,FALSE
72780,FALSE
100702,FALSE
120297,FALSE
53929,FALSE
115050,FALSE
38884,FALSE
64335,FALSE
109282,FALSE
49530,FALSE
49994,FALSE
85815,FALSE
97775,FALSE
139502,FALSE
32145,FALSE
136274,FALSE
115955,FALSE
5401,FALSE
69762,TRUE
48018,FALSE
48835,TRUE
72365,FALSE
94751,FALSE
42037,TRUE
39262,FALSE
18294,FALSE
51309,FALSE
48808,FALSE
101869,FALSE
90116,FALSE
149291,FALSE
37764,FALSE
53128,FALSE
27310,FALSE
82603,FALSE
149052,FALSE
9485,TRUE
115761,FALSE
109680,TRUE
55543,FALSE
121275,TRUE
53295,FALSE
79196,FALSE
119174,FALSE
148866,FALSE
97454,FALSE
48876,FALSE
68949,TRUE
14369,FALSE
59952,FALSE
54749,FALSE
31567,FALSE
63119,TRUE
29245,FALSE
72298,FALSE
72160,FALSE
16016,TRUE
99540,FALSE
142561,FALSE
116123,FALSE
132824,FALSE
143556,FALSE
70944,TRUE
28990,FALSE
130213,FALSE
116313,FALSE
139139,FALSE
41823,TRUE
102775,FALSE
147334,FALSE
1795,FALSE
121637,FALSE
125469,FALSE
6569,FALSE
77881,FALSE
26130,FALSE
25961,FALSE
106258,FALSE
97126,FALSE
104779,FALSE
145516,FALSE
87416,FALSE
118429,FALSE
44385,FALSE
90092,FALSE
95355,FALSE
122862,FALSE
129568,FALSE
118202,FALSE
25799,FALSE
34301,TRUE
6915,FALSE
110435,FALSE
116971,FALSE
89682,FALSE
138875,FALSE
51891,FALSE
125119,FALSE
17793,FALSE
98604,FALSE
99504,FALSE
10457,FALSE
69084,FALSE
145861,FALSE
124811,TRUE
82040,FALSE
120889,TRUE
22634,FALSE
7834,FALSE
36578,FALSE
89688,FALSE
400,FALSE
63484,FALSE
88930,FALSE
106860,FALSE
34709,FALSE
125800,FALSE
138363,FALSE
16249,TRUE
40009,FALSE
13842,FALSE
108232,FALSE
78764,FALSE
18314,FALSE
79186,FALSE
128805,FALSE
105625,FALSE
19203,FALSE
69206,FALSE
80191,FALSE
81467,FALSE
87492,FALSE
71239,FALSE
44833,FALSE
43829,FALSE
135976,TRUE
86,FALSE
70696,FALSE
58463,FALSE
98683,FALSE
38125,FALSE
136120,FALSE
55667,FALSE
111177,FALSE
91188,TRUE
123285,FALSE
1765,FALSE
17095,FALSE
26867,FALSE
64721,TRUE
122305,FALSE
124405,FALSE
43052,FALSE
139130,FALSE
137615,FALSE
52886,FALSE
87653,FALSE
148584,FALSE
98015,FALSE
100669,TRUE
5629,FALSE
103267,FALSE
144259,FALSE
29413,FALSE
116363,FALSE
30031,FALSE
24756,FALSE
118144,FALSE
107005,FALSE
9624,FALSE
7750,FALSE
89800,FALSE
113115,FALSE
112452,FALSE
43198,FALSE
117495,FALSE
74733,TRUE
123126,FALSE
85215,FALSE
93041,FALSE
69170,FALSE
108749,FALSE
42992,FALSE
2797,FALSE
136797,FALSE
68849,TRUE
20133,FALSE
21222,FALSE
105298,FALSE
41650,FALSE
47432,FALSE
8931,FALSE
39742,FALSE
70850,FALSE
6821,FALSE
28641,FALSE
89985,FALSE
45764,FALSE
124546,FALSE
67466,FALSE
70427,FALSE
139136,FALSE
128056,FALSE
28763,FALSE
81616,FALSE
52609,FALSE
122260,FALSE
147748,TRUE
55212,FALSE
41363,TRUE
98762,FALSE
67820,FALSE
44775,FALSE
138677,FALSE
57493,FALSE
37061,FALSE
60608,FALSE
43143,FALSE
33880,FALSE
117672,FALSE
98165,FALSE
81611,FALSE
113003,FALSE
6234,FALSE
44721,FALSE
13566,FALSE
40712,TRUE
91202,FALSE
85071,FALSE
141283,FALSE
42091,FALSE
90671,FALSE
68697,FALSE
32960,FALSE
111522,FALSE
2623,FALSE
82285,FALSE
133184,FALSE
90772,FALSE
98096,FALSE
131305,FALSE
100636,FALSE
70946,FALSE
82497,FALSE
15562,FALSE
86514,TRUE
27411,FALSE
59591,FALSE
33343,FALSE
31931,FALSE
109801,TRUE
52407,FALSE
81068,FALSE
93277,FALSE
79523,FALSE
141690,FALSE
58728,FALSE
32257,FALSE
14659,FALSE
6423,FALSE
109136,FALSE
62504,FALSE
2734,FALSE
17612,FALSE
142947,FALSE
4634,FALSE
84136,FALSE
132344,FALSE
52722,FALSE
96472,FALSE
118184,FALSE
105088,FALSE
146813,FALSE
146426,FALSE
111365,FALSE
120531,FALSE
110611,FALSE
20772,FALSE
143103,TRUE
74171,FALSE
90274,FALSE
6062,FALSE
141470,FALSE
50050,FALSE
47160,FALSE
146342,FALSE
96560,FALSE
84081,FALSE
91957,FALSE
107299,FALSE
122904,FALSE
101582,FALSE
23420,TRUE
50052,TRUE
60043,FALSE
12604,FALSE
49748,FALSE
120391,FALSE
33544,FALSE
102119,FALSE
40154,FALSE
24963,TRUE
21254,FALSE
90615,FALSE
138679,TRUE
132665,FALSE
36231,FALSE
79145,FALSE
13273,FALSE
65606,FALSE
25614,FALSE
758,FALSE
130221,FALSE
127746,FALSE
31540,FALSE
38583,FALSE
21647,FALSE
7052,FALSE
109039,FALSE
69077,FALSE
67230,TRUE
87881,FALSE
85147,FALSE
80924,FALSE
8932,TRUE
99220,FALSE
52134,FALSE
120053,FALSE
117193,FALSE
16222,FALSE
107567,FALSE
101743,FALSE
35208,FALSE
51280,FALSE
70582,FALSE
134016,FALSE
110535,FALSE
47528,FALSE
29902,TRUE
65780,FALSE
75115,FALSE
135837,FALSE
94307,FALSE
131754,FALSE
44909,TRUE
34190,FALSE
108671,FALSE
148005,FALSE
1372,FALSE
143197,FALSE
126038,FALSE
133427,FALSE
143471,FALSE
68445,FALSE
90997,FALSE
7979,FALSE
14117,FALSE
11786,FALSE
140433,FALSE
128708,FALSE
100644,FALSE
149097,FALSE
45988,FALSE
50242,FALSE
133539,FALSE
118520,FALSE
6363,FALSE
135157,FALSE
59642,FALSE
112570,FALSE
30116,FALSE
120081,FALSE
77992,FALSE
101482,FALSE
110834,FALSE
122343,FALSE
81502,TRUE
140120,FALSE
25195,FALSE
136894,FALSE
123588,TRUE
11490,FALSE
134603,FALSE
20423,FALSE
73825,TRUE
4859,TRUE
61658,FALSE
71436,FALSE
95036,FALSE
133447,FALSE
63251,FALSE
52578,FALSE
124834,FALSE
141478,FALSE
114277,FALSE
35111,FALSE
48350,FALSE
71670,FALSE
9898,TRUE
37922,FALSE
33942,TRUE
147377,FALSE
69450,FALSE
34350,FALSE
71077,FALSE
98781,FALSE
88416,FALSE
63154,FALSE
138110,TRUE
23605,FALSE
146913,FALSE
58361,FALSE
48124,FALSE
98962,FALSE
88070,FALSE
38854,TRUE
11421,FALSE
41137,FALSE
7653,FALSE
105526,FALSE
394,FALSE
50642,FALSE
39436,FALSE
21403,FALSE
117678,FALSE
85415,FALSE
19241,FALSE
80413,FALSE
107617,FALSE
9436,FALSE
129145,FALSE
135502,TRUE
29849,FALSE
52250,FALSE
139425,FALSE
111673,FALSE
58135,FALSE
57497,FALSE
141847,FALSE
13700,FALSE
121106,FALSE
141310,FALSE
147013,FALSE
32874,FALSE
51626,TRUE
142777,FALSE
5582,FALSE
115237,FALSE
25859,FALSE
92695,FALSE
29690,FALSE
84977,FALSE
30181,FALSE
105867,FALSE
143757,FALSE
72924,FALSE
58412,FALSE
14516,FALSE
116738,FALSE
69689,FALSE
7117,FALSE
136170,FALSE
109161,FALSE
77520,FALSE
82242,FALSE
119141,FALSE
29880,FALSE
4393,FALSE
109754,FALSE
140568,FALSE
117869,FALSE
64090,FALSE
100402,FALSE
99991,FALSE
52690,FALSE
118760,FALSE
52288,FALSE
88531,FALSE
41151,FALSE
60827,FALSE
57950,FALSE
85304,FALSE
145400,FALSE
123564,FALSE
54640,FALSE
84042,FALSE
29807,FALSE
130339,TRUE
22668,FALSE
74251,FALSE
40129,FALSE
1025,FALSE
26044,FALSE
134455,FALSE
69137,FALSE
7923,FALSE
60396,FALSE
143755,FALSE
100733,FALSE
39830,FALSE
73751,FALSE
100870,FALSE
135317,FALSE
67529,FALSE
112610,FALSE
38421,FALSE
92641,FALSE
91896,FALSE
52586,FALSE
59160,FALSE
133077,FALSE
87676,FALSE
71416,FALSE
6555,FALSE
102624,TRUE
147040,FALSE
97233,TRUE
103750,FALSE
48120,FALSE
8398,FALSE
19890,FALSE
856,FALSE
2343,FALSE
89935,FALSE
7964,FALSE
109329,FALSE
112797,FALSE
31813,FALSE
79333,FALSE
103965,FALSE
26578,FALSE
137983,TRUE
96817,FALSE
121619,FALSE
107847,FALSE
34135,FALSE
75350,FALSE
134573,FALSE
54548,FALSE
48818,FALSE
63949,TRUE
17872,FALSE
91759,FALSE
109686,FALSE
10975,FALSE
4816,FALSE
92165,FALSE
124470,TRUE
134557,FALSE
3367,FALSE
142223,FALSE
118085,FALSE
18296,FALSE
82620,FALSE
38978,TRUE
97575,FALSE
43624,FALSE
129741,FALSE
39465,FALSE
63970,FALSE
96897,FALSE
89781,FALSE
125939,TRUE
32168,FALSE
56302,FALSE
63550,FALSE
15465,FALSE
108172,FALSE
80267,FALSE
19559,FALSE
13974,FALSE
54218,FALSE
40288,FALSE
29352,FALSE
10150,FALSE
84966,FALSE
43017,TRUE
133151,FALSE
8415,FALSE
43818,FALSE
128375,FALSE
9680,FALSE
98848,FALSE
96112,FALSE
117228,TRUE
5467,FALSE
128626,TRUE
57876,TRUE
139351,FALSE
133158,FALSE
62505,FALSE
38163,FALSE
61221,FALSE
22762,FALSE
46160,FALSE
31922,FALSE
53151,FALSE
132618,FALSE
49822,FALSE
108364,FALSE
30160,FALSE
6729,FALSE
45267,FALSE
28956,FALSE
109666,FALSE
64651,FALSE
14024,FALSE
82232,FALSE
67214,FALSE
124645,FALSE
129862,FALSE
138652,FALSE
114720,TRUE
11518,FALSE
430,FALSE
4399,FALSE
1361,FALSE
26148,FALSE
138506,TRUE
71475,FALSE
87196,FALSE
120320,FALSE
46709,TRUE
2662,FALSE
141418,FALSE
140925,FALSE
140426,FALSE
34178,FALSE
74538,FALSE
107077,FALSE
117412,FALSE
130408,FALSE
35729,FALSE
104404,TRUE
107362,FALSE
28710,FALSE
46874,FALSE
8953,FALSE
7781,FALSE
143594,FALSE
94494,FALSE
133136,FALSE
123406,TRUE
63601,FALSE
131823,FALSE
31875,TRUE
54331,FALSE
18042,FALSE
94169,FALSE
73491,FALSE
51564,FALSE
75373,TRUE
22422,FALSE
41062,FALSE
123294,TRUE
55474,FALSE
61383,FALSE
13721,FALSE
93040,FALSE
82249,FALSE
105245,FALSE
147521,TRUE
30687,FALSE
121405,FALSE
91986,FALSE
61463,FALSE
79743,FALSE
30318,FALSE
86766,FALSE
52045,FALSE
91165,FALSE
48439,FALSE
12490,FALSE
119618,FALSE
109175,FALSE
137928,FALSE
4750,FALSE
45768,FALSE
59897,FALSE
100097,FALSE
66501,FALSE
49386,FALSE
84399,FALSE
30722,FALSE
96041,FALSE
81553,TRUE
146669,FALSE
18649,FALSE
9835,FALSE
19620,FALSE
3210,FALSE
6442,FALSE
48681,FALSE
109090,FALSE
86109,FALSE
102007,FALSE
1491,FALSE
16785,FALSE
123418,FALSE
107652,FALSE
396,FALSE
114700,FALSE
46424,TRUE
132477,FALSE
114016,FALSE
23188,FALSE
96990,FALSE
70339,FALSE
114287,FALSE
93301,FALSE
123552,FALSE
3116,FALSE
57209,FALSE
90718,FALSE
145232,TRUE
129704,FALSE
3918,FALSE
125792,TRUE
4109,TRUE
55287,FALSE
99157,FALSE
10824,FALSE
100237,FALSE
2324,FALSE
86362,FALSE
77672,FALSE
145303,FALSE
36103,FALSE
110783,FALSE
5938,FALSE
149686,FALSE
112724,FALSE
74196,FALSE
129590,FALSE
98699,FALSE
113897,FALSE
97509,FALSE
91519,FALSE
56380,FALSE
109033,FALSE
143372,FALSE
105467,FALSE
6284,FALSE
131051,FALSE
104719,FALSE
99225,FALSE
93444,TRUE
112140,FALSE
5013,FALSE
95268,FALSE
131909,FALSE
4104,FALSE
34893,FALSE
96851,FALSE
91046,TRUE
128944,FALSE
19392,FALSE
74394,FALSE
86469,FALSE
15874,FALSE
128100,FALSE
105125,FALSE
49064,FALSE
28182,FALSE
24266,FALSE
70303,FALSE
75089,FALSE
24778,TRUE
38129,FALSE
15338,FALSE
92219,FALSE
78239,FALSE
74624,FALSE
34896,FALSE
15754,FALSE
43454,FALSE
32909,FALSE
130397,FALSE
23220,FALSE
58111,FALSE
8745,TRUE
35905,FALSE
145628,FALSE
79899,FALSE
85303,FALSE
126032,FALSE
3461,FALSE
141378,FALSE
101528,FALSE
81549,FALSE
94943,FALSE
106413,FALSE
15721,FALSE
130967,FALSE
14993,FALSE
110223,FALSE
7696,FALSE
103843,FALSE
38012,FALSE
20612,FALSE
9410,FALSE
55976,FALSE
114425,FALSE
19341,FALSE
142776,TRUE
112215,FALSE
140895,FALSE
17268,FALSE
86490,FALSE
111953,FALSE
6138,FALSE
109716,TRUE
48614,FALSE
11088,FALSE
101525,TRUE
129170,FALSE
4603,FALSE
43057,FALSE
131712,FALSE
114450,FALSE
100287,FALSE
4733,FALSE
126219,FALSE
32370,FALSE
120626,FALSE
140369,FALSE
40060,FALSE
14796,FALSE
62299,FALSE
106590,FALSE
66294,FALSE
142313,FALSE
75481,FALSE
20821,FALSE
147462,FALSE
27060,TRUE
60859,FALSE
104452,FALSE
58365,TRUE
53340,FALSE
37612,FALSE
65284,TRUE
90019,TRUE
32033,FALSE
147435,FALSE
80790,FALSE
39147,FALSE
33816,FALSE
52447,FALSE
128099,FALSE
43110,FALSE
98490,FALSE
103336,FALSE
20514,FALSE
106710,FALSE
149137,FALSE
95418,FALSE
140576,FALSE
17784,FALSE
14131,FALSE
105442,FALSE
43797,TRUE
85156,FALSE
115483,FALSE
77546,FALSE
142559,FALSE
81656,FALSE
116758,FALSE
26127,FALSE
34776,FALSE
15342,FALSE
129465,FALSE
114037,FALSE
75221,FALSE
40818,FALSE
64020,FALSE
90750,FALSE
115703,FALSE
49780,FALSE
90737,TRUE
98324,FALSE
101634,FALSE
43917,FALSE
105164,FALSE
76414,FALSE
93902,FALSE
96314,FALSE
40234,FALSE
115387,FALSE
85434,FALSE
69585,FALSE
124870,FALSE
129945,FALSE
317,FALSE
21695,FALSE
32435,FALSE
99512,FALSE
111566,FALSE
39453,FALSE
131260,FALSE
115353,TRUE
83815,FALSE
57449,FALSE
34592,FALSE
139635,FALSE
47495,FALSE
55481,FALSE
105517,FALSE
36115,FALSE
28089,FALSE
120453,FALSE
62747,FALSE
118118,FALSE
110063,FALSE
112009,FALSE
19315,TRUE
32224,FALSE
65083,FALSE
100586,FALSE
115596,FALSE
34739,FALSE
14579,FALSE
106088,FALSE
20370,FALSE
108645,FALSE
113422,FALSE
75508,FALSE
67366,FALSE
26059,FALSE
50883,FALSE
93129,FALSE
26776,TRUE
109969,FALSE
80889,FALSE
75438,FALSE
139630,FALSE
11779,TRUE
26426,FALSE
195,FALSE
68443,FALSE
79057,FALSE
92588,FALSE
44861,FALSE
66388,FALSE
8396,FALSE
49743,FALSE
56033,TRUE
135555,FALSE
73393,FALSE
38475,FALSE
2132,TRUE
22332,FALSE
132711,FALSE
51389,FALSE
147622,FALSE
122536,FALSE
6236,FALSE
95628,FALSE
17247,FALSE
149149,FALSE
73140,FALSE
131279,FALSE
41187,FALSE
68824,FALSE
79633,FALSE
89997,FALSE
136360,TRUE
139295,FALSE
71259,FALSE
122982,FALSE
107321,FALSE
147721,FALSE
452,FALSE
137954,FALSE
14524,FALSE
72457,FALSE
79153,FALSE
84804,FALSE
56590,FALSE
72722,FALSE
43841,FALSE
130248,TRUE
41180,FALSE
133619,TRUE
76121,FALSE
19716,FALSE
98243,TRUE
143976,FALSE
77025,FALSE
30650,FALSE
72813,FALSE
63375,FALSE
97683,TRUE
120587,FALSE
40174,FALSE
88055,FALSE
63600,FALSE
23256,FALSE
145587,FALSE
115575,FALSE
119797,FALSE
26320,FALSE
17450,FALSE
39721,FALSE
128287,FALSE
145785,FALSE
120448,FALSE
35962,FALSE
3802,FALSE
78809,FALSE
91948,FALSE
53043,FALSE
854,FALSE
144174,FALSE
23137,FALSE
111913,FALSE
106731,TRUE
101020,FALSE
4824,FALSE
140685,FALSE
80289,TRUE
112043,FALSE
50092,FALSE
140173,FALSE
58000,FALSE
95804,FALSE
12176,FALSE
34430,FALSE
79855,FALSE
140689,FALSE
48748,TRUE
141495,FALSE
77040,FALSE
79629,FALSE
141634,FALSE
146658,FALSE
30014,FALSE
101617,FALSE
20127,FALSE
4472,FALSE
115238,FALSE
123739,FALSE
146895,TRUE
2731,FALSE
53375,FALSE
113241,FALSE
60042,FALSE
65173,FALSE
116913,FALSE
50137,FALSE
37679,FALSE
18411,FALSE
70619,FALSE
80803,FALSE
20280,FALSE
132660,FALSE
117143,FALSE
145891,FALSE
117697,FALSE
110386,FALSE
60240,FALSE
83170,FALSE
120821,FALSE
18762,FALSE
10993,FALSE
66717,FALSE
97759,FALSE
16072,FALSE
12994,FALSE
106690,FALSE
100275,TRUE
3395,FALSE
149158,FALSE
9039,FALSE
21737,TRUE
44461,FALSE
127477,FALSE
66117,FALSE
133731,FALSE
90635,FALSE
57957,TRUE
147060,FALSE
94945,FALSE
35827,TRUE
68480,FALSE
20351,FALSE
50312,FALSE
51395,FALSE
39572,FALSE
99545,FALSE
23626,FALSE
117027,FALSE
9430,FALSE
77209,FALSE
84760,FALSE
13387,FALSE
33716,FALSE
48125,FALSE
74638,FALSE
101450,FALSE
40682,TRUE
130200,FALSE
143455,TRUE
32575,FALSE
92242,FALSE
105143,FALSE
82725,FALSE
114072,TRUE
64473,FALSE
141996,FALSE
63955,FALSE
126326,FALSE
48172,FALSE
139935,FALSE
59535,FALSE
42263,FALSE
39493,FALSE
140882,FALSE
104773,FALSE
51815,FALSE
34766,FALSE
119105,FALSE
12503,FALSE
81403,FALSE
50518,FALSE
127474,FALSE
5199,FALSE
54842,TRUE
126212,FALSE
93096,FALSE
92634,FALSE
18218,FALSE
42445,FALSE
102086,FALSE
94144,FALSE
140041,FALSE
123215,FALSE
92208,FALSE
143126,FALSE
109501,FALSE
126322,FALSE
39319,FALSE
99533,TRUE
30481,FALSE
129791,FALSE
142118,FALSE
9508,FALSE
67013,FALSE
106762,FALSE
125178,TRUE
25623,FALSE
139647,FALSE
123940,FALSE
108454,FALSE
129515,FALSE
33858,FALSE
113516,FALSE
67337,FALSE
41925,FALSE
118281,FALSE
26500,FALSE
50766,FALSE
109342,FALSE
16370,FALSE
105083,FALSE
88981,FALSE
22868,FALSE
12752,FALSE
131816,FALSE
33185,FALSE
137120,FALSE
40367,FALSE
35550,FALSE
90684,FALSE
97736,FALSE
47123,FALSE
123038,TRUE
133603,FALSE
31906,TRUE
28131,TRUE
129448,FALSE
146208,FALSE
75053,TRUE
72214,FALSE
122218,FALSE
126089,FALSE
21941,FALSE
148070,FALSE
44854,FALSE
102285,FALSE
95411,FALSE
80904,FALSE
80927,FALSE
59770,FALSE
26697,FALSE
29064,FALSE
130129,FALSE
77448,FALSE
75385,FALSE
42860,FALSE
14011,FALSE
47713,FALSE
68546,FALSE
4274,FALSE
144086,FALSE
69904,TRUE
102673,FALSE
2044,FALSE
60435,FALSE
24134,FALSE
68672,FALSE
69127,FALSE
108107,FALSE
108382,FALSE
72876,FALSE
138639,FALSE
133035,FALSE
27029,FALSE
121532,FALSE
17185,FALSE
132366,FALSE
98638,FALSE
31599,FALSE
20894,FALSE
37989,FALSE
45754,FALSE
130811,FALSE
139922,FALSE
20072,TRUE
45568,FALSE
145655,FALSE
84649,FALSE
12915,FALSE
130152,FALSE
86106,FALSE
33334,FALSE
92527,FALSE
30167,FALSE
144054,FALSE
107038,TRUE
23469,FALSE
41896,FALSE
19815,FALSE
121151,TRUE
17068,FALSE
33561,FALSE
20587,FALSE
99513,FALSE
81328,FALSE
67927,FALSE
9163,TRUE
109494,FALSE
34774,FALSE
46582,FALSE
37688,FALSE
149708,FALSE
32333,FALSE
91874,FALSE
99867,FALSE
105692,FALSE
145609,FALSE
55404,FALSE
108743,FALSE
130446,FALSE
121341,FALSE
68841,FALSE
64972,TRUE
56829,FALSE
119192,FALSE
136267,FALSE
104259,FALSE
125097,FALSE
10224,FALSE
112533,FALSE
133098,FALSE
147597,FALSE
38476,FALSE
44535,FALSE
128545,FALSE
120545,FALSE
23040,FALSE
36768,TRUE
81511,TRUE
40168,TRUE
62303,FALSE
126707,FALSE
113287,FALSE
2542,FALSE
9687,FALSE
76200,FALSE
144357,FALSE
35787,FALSE
20562,FALSE
26908,FALSE
52789,FALSE
26570,FALSE
38898,FALSE
18664,FALSE
101918,FALSE
18765,FALSE
95445,FALSE
38376,FALSE
54446,FALSE
36090,FALSE
134467,FALSE
146821,FALSE
64245,FALSE
25669,FALSE
81961,FALSE
57171,FALSE
83783,FALSE
16686,TRUE
27267,FALSE
147069,FALSE
35527,FALSE
119660,FALSE
18086,FALSE
27889,FALSE
42538,FALSE
65290,FALSE
23028,FALSE
65755,FALSE
66915,FALSE
74692,FALSE
66530,FALSE
52099,FALSE
58772,TRUE
